security_id,metric_id,value,missing_data_class,peer_group,stale_critical,available_at,source_id
WT-0032,RSK_EARN_VOL,36.52,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0032,RSK_DILUTION,53.52,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0032,RSK_EVENT_FLAG,70.52,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,GRW_REV_1Y,88.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,GRW_REV_3Y,-7.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,GRW_GM_DELTA,43.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,GRW_OM_DELTA,60.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,QLT_GM,,NOT_APPLICABLE,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,QLT_OM,-1.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,QLT_FCFM,15.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,QLT_STABILITY,49.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,FIN_NET_DEBT_EBITDA,66.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,FIN_INTEREST_COVER,83.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,FIN_CURRENT_RATIO,-12.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,FIN_NET_CASH_ASSETS,4.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,FIN_DEBT_TREND,21.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,FIN_RUNWAY,38.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,VAL_EV_SALES_FWD,55.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,VAL_EV_GP,72.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,VAL_GROWTH_ADJ,89.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,VAL_FCF_YIELD,44.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,MOM_RS_6M,78.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,MOM_RS_12M,-17.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,MOM_TREND_200D,-0.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,MOM_EPS_REV_3M,16.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,MOM_REV_REV_3M,33.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,CAP_SHARE_CHANGE,50.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,CAP_SBC_REVENUE,67.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,CAP_INSIDER,5.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,RSK_VOL_1Y,22.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,RSK_DRAWDOWN_3Y,39.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,RSK_BETA_2Y,56.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,RSK_EARN_VOL,73.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,RSK_DILUTION,90.65,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0033,RSK_EVENT_FLAG,-5.35,VALID,EMG,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,GRW_REV_1Y,12.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,GRW_REV_3Y,29.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,GRW_EPS_1Y,46.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,GRW_FCF_1Y,63.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,GRW_GM_DELTA,80.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,GRW_OM_DELTA,-15.22,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,QLT_ROIC,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,QLT_GM,18.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,QLT_OM,35.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,QLT_FCFM,52.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,QLT_CASH_CONV,69.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,QLT_STABILITY,86.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,FIN_NET_DEBT_EBITDA,-9.22,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,FIN_INTEREST_COVER,7.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,FIN_CURRENT_RATIO,24.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,FIN_NET_CASH_ASSETS,41.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,FIN_DEBT_TREND,58.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,VAL_EV_EBITDA_FWD,30.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,VAL_PEG_FWD,47.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,VAL_FCF_YIELD,81.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,VAL_REL_HISTORY,-14.22,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,MOM_RS_6M,2.7800000000000002,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,MOM_RS_12M,19.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,MOM_TREND_200D,36.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,MOM_EPS_REV_3M,53.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,MOM_REV_REV_3M,70.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,CAP_SHARE_CHANGE,87.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,CAP_SBC_REVENUE,-8.22,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,CAP_BUYBACK_YIELD,8.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,CAP_ROIC_TREND,25.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,CAP_INSIDER,42.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,RSK_VOL_1Y,59.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,RSK_DRAWDOWN_3Y,76.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,RSK_BETA_2Y,-19.22,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,RSK_EARN_VOL,-2.2199999999999998,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,RSK_DILUTION,14.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0034,RSK_EVENT_FLAG,31.78,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,GRW_REV_1Y,49.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,GRW_REV_3Y,66.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,GRW_EPS_1Y,83.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,GRW_FCF_1Y,-13.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,GRW_GM_DELTA,4.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,GRW_OM_DELTA,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,QLT_ROIC,38.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,QLT_GM,55.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,QLT_OM,72.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,QLT_FCFM,89.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,QLT_CASH_CONV,-7.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,QLT_STABILITY,10.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,FIN_NET_DEBT_EBITDA,27.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,FIN_INTEREST_COVER,44.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,FIN_CURRENT_RATIO,61.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,FIN_NET_CASH_ASSETS,78.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,FIN_DEBT_TREND,-18.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,VAL_EV_EBITDA_FWD,67.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,VAL_PE_FWD,-12.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,VAL_FCF_YIELD,5.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,VAL_REL_HISTORY,22.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,MOM_RS_6M,39.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,MOM_RS_12M,56.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,MOM_TREND_200D,73.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,MOM_EPS_REV_3M,90.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,MOM_REV_REV_3M,-6.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,CAP_SHARE_CHANGE,11.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,CAP_SBC_REVENUE,28.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,CAP_BUYBACK_YIELD,45.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,CAP_ROIC_TREND,62.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,CAP_INSIDER,79.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,RSK_VOL_1Y,-17.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,RSK_DRAWDOWN_3Y,0.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,RSK_BETA_2Y,17.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,RSK_EARN_VOL,34.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,RSK_DILUTION,51.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0035,RSK_EVENT_FLAG,68.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,GRW_REV_1Y,86.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,GRW_REV_3Y,-9.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,GRW_EPS_1Y,7.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,GRW_FCF_1Y,24.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,GRW_GM_DELTA,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,GRW_OM_DELTA,58.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,QLT_ROIC,75.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,QLT_GM,92.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,QLT_OM,-3.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,QLT_FCFM,13.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,QLT_CASH_CONV,30.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,QLT_STABILITY,47.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,FIN_NET_DEBT_EBITDA,64.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,FIN_INTEREST_COVER,81.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,FIN_CURRENT_RATIO,-14.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,FIN_NET_CASH_ASSETS,2.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,FIN_DEBT_TREND,19.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,VAL_EV_EBITDA_FWD,-8.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,VAL_PE_FWD,25.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,VAL_FCF_YIELD,42.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,VAL_REL_HISTORY,59.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,MOM_RS_6M,76.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,MOM_RS_12M,-19.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,MOM_TREND_200D,-2.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,MOM_EPS_REV_3M,14.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,MOM_REV_REV_3M,31.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,CAP_SHARE_CHANGE,48.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,CAP_SBC_REVENUE,65.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,CAP_BUYBACK_YIELD,82.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,CAP_ROIC_TREND,-13.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,CAP_INSIDER,3.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,RSK_VOL_1Y,20.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,RSK_DRAWDOWN_3Y,37.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,RSK_BETA_2Y,54.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,RSK_EARN_VOL,71.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,RSK_DILUTION,88.13,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0036,RSK_EVENT_FLAG,-7.87,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,GRW_REV_1Y,10.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,GRW_REV_3Y,27.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,GRW_EPS_1Y,44.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,GRW_FCF_1Y,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,GRW_GM_DELTA,78.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,GRW_OM_DELTA,-17.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,QLT_ROIC,-0.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,QLT_GM,16.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,QLT_OM,33.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,QLT_FCFM,50.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,QLT_CASH_CONV,67.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,QLT_STABILITY,84.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,FIN_NET_DEBT_EBITDA,-11.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,FIN_INTEREST_COVER,5.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,FIN_CURRENT_RATIO,22.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,FIN_NET_CASH_ASSETS,39.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,FIN_DEBT_TREND,56.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,VAL_EV_EBITDA_FWD,28.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,VAL_PEG_FWD,45.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,VAL_FCF_YIELD,79.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,VAL_REL_HISTORY,-16.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,MOM_RS_6M,0.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,MOM_RS_12M,17.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,MOM_TREND_200D,34.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,MOM_EPS_REV_3M,51.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,MOM_REV_REV_3M,68.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,CAP_SHARE_CHANGE,85.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,CAP_SBC_REVENUE,-10.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,CAP_BUYBACK_YIELD,6.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,CAP_ROIC_TREND,23.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,CAP_INSIDER,40.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,RSK_VOL_1Y,57.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,RSK_DRAWDOWN_3Y,74.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,RSK_BETA_2Y,91.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,RSK_EARN_VOL,-4.74,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,RSK_DILUTION,12.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0037,RSK_EVENT_FLAG,29.26,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,GRW_REV_1Y,47.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,GRW_REV_3Y,64.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,GRW_EPS_1Y,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,GRW_FCF_1Y,-14.61,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,GRW_GM_DELTA,2.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,GRW_OM_DELTA,19.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,QLT_ROIC,36.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,QLT_GM,53.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,QLT_OM,70.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,QLT_FCFM,87.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,QLT_CASH_CONV,-8.61,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,QLT_STABILITY,8.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,FIN_NET_DEBT_EBITDA,25.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,FIN_INTEREST_COVER,42.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,FIN_CURRENT_RATIO,59.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,FIN_NET_CASH_ASSETS,76.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,FIN_DEBT_TREND,-19.61,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,VAL_EV_EBITDA_FWD,65.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,VAL_PE_FWD,-13.61,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,VAL_FCF_YIELD,3.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,VAL_REL_HISTORY,20.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,MOM_RS_6M,37.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,MOM_RS_12M,54.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,MOM_TREND_200D,71.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,MOM_EPS_REV_3M,88.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,MOM_REV_REV_3M,-7.61,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,CAP_SHARE_CHANGE,9.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,CAP_SBC_REVENUE,26.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,CAP_BUYBACK_YIELD,43.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,CAP_ROIC_TREND,60.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,CAP_INSIDER,77.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,RSK_VOL_1Y,-18.61,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,RSK_DRAWDOWN_3Y,-1.6099999999999999,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,RSK_BETA_2Y,15.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,RSK_EARN_VOL,32.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,RSK_DILUTION,49.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0038,RSK_EVENT_FLAG,66.39,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,GRW_REV_1Y,84.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,GRW_REV_3Y,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,GRW_EPS_1Y,5.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,GRW_FCF_1Y,22.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,GRW_GM_DELTA,39.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,GRW_OM_DELTA,56.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,QLT_ROIC,73.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,QLT_GM,90.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,QLT_OM,-5.48,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0039,QLT_FCFM,11.52,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
